"4524","06/14","00:09:09","Recv","S6F12",Event Report Acknowledge
"4523","06/14","00:09:20","Send","S6F11",CEID:94240 MaterialRemoved
"4522","06/14","00:09:20","Recv","S6F12",Event Report Acknowledge
"4521","06/14","00:09:22","Send","S6F11",CEID:107248 LPTSMSCT-8(TRANSFERBLOCKED->READYTOLOAD)
"4520","06/14","00:09:22","Recv","S6F12",Event Report Acknowledge
"4519","06/14","00:09:27","Send","S6F11","CEID:77922 RC2RecipeStarted (RC2 Started)"
"4518","06/14","00:09:27","Recv","S6F12",Event Report Acknowledge
"4517","06/14","00:09:28","Send","S6F11",CEID:102432 DepositionRecipeStarted
"4516","06/14","00:09:28","Recv","S6F12",Event Report Acknowledge
"4515","06/14","00:11:11","Send","S6F11","CEID:78033 WaferMovedStartLP1FERbt (LP1 sending Wafer in )"
"4514","06/14","00:11:11","Recv","S6F12",Event Report Acknowledge
"4513","06/14","00:11:16","Send","S6F11",CEID:78049 WaferMovedFinishLP1FERbt
"4512","06/14","00:11:16","Recv","S6F12",Event Report Acknowledge
"4511","06/14","00:11:16","Send","S6F11",CEID:78066 WaferMovedStartFERbtLL2
"4510","06/14","00:11:16","Recv","S6F12",Event Report Acknowledge
"4509","06/14","00:11:21","Send","S6F11",CEID:78082 WaferMovedFinishFERbtLL2
"4508","06/14","00:11:21","Recv","S6F12",Event Report Acknowledge
"4507","06/14","00:11:24","Send","S6F11",CEID:78097 WaferMovedStartLL1FERbt
"4506","06/14","00:11:24","Recv","S6F12",Event Report Acknowledge
"4505","06/14","00:11:29","Send","S6F11",CEID:78113 WaferMovedFinishLL1FERbt
"4504","06/14","00:11:29","Recv","S6F12",Event Report Acknowledge
"4503","06/14","00:11:30","Send","S6F11",CEID:78193 WaferMovedStartFERbtLP1
"4502","06/14","00:11:30","Recv","S6F12",Event Report Acknowledge
"4501","06/14","00:11:33","Send","S6F11","CEID:78209 WaferMovedFinishFERbtLP1 (LP1 receiving a Wafer )"
"4500","06/14","00:11:33","Recv","S6F12",Event Report Acknowledge
"4499","06/14","00:12:40","Send","S6F11","CEID:77940 RC4RecipeFinished (RC4 Finished in 00:07:08)"
"4498","06/14","00:12:40","Send","S6F11",CEID:78226 WaferMovedStartLL2BERbt
"4497","06/14","00:12:40","Recv","S6F12",Event Report Acknowledge
"4496","06/14","00:12:40","Recv","S6F12",Event Report Acknowledge
"4495","06/14","00:12:41","Send","S6F11",CEID:102448 DepositionRecipeFinished
"4494","06/14","00:12:41","Recv","S6F12",Event Report Acknowledge
"4493","06/14","00:12:46","Send","S6F11",CEID:78242 WaferMovedFinishLL2BERbt
"4492","06/14","00:12:46","Recv","S6F12",Event Report Acknowledge
"4491","06/14","00:13:08","Send","S6F11","CEID:78292 WaferMovedStartRC4BERbt (RC4 Finished Wafer in 00:07:59)"
"4490","06/14","00:13:08","Recv","S6F12",Event Report Acknowledge
"4489","06/14","00:13:15","Send","S6F11",CEID:78308 WaferMovedFinishRC4BERbt
"4488","06/14","00:13:15","Recv","S6F12",Event Report Acknowledge
"4487","06/14","00:13:15","Send","S6F11",CEID:78260 WaferMovedStartBERbtRC4
"4486","06/14","00:13:15","Recv","S6F12",Event Report Acknowledge
"4485","06/14","00:13:20","Send","S6F11","CEID:78276 WaferMovedFinishBERbtRC4 (RC4 Wafer Entered)"
"4484","06/14","00:13:20","Recv","S6F12",Event Report Acknowledge
"4483","06/14","00:13:20","Send","S6F11",CEID:78322 WaferMovedStartdBERbtLL2
"4482","06/14","00:13:20","Recv","S6F12",Event Report Acknowledge
"4481","06/14","00:13:23","Send","S6F11","CEID:77937 RC1RecipeFinished (RC1 Finished in 00:07:28)"
"4480","06/14","00:13:24","Recv","S6F12",Event Report Acknowledge
"4479","06/14","00:13:24","Send","S6F11","CEID:78033 WaferMovedStartLP1FERbt (LP1 sending Wafer in )"
"4478","06/14","00:13:24","Recv","S6F12",Event Report Acknowledge
"4477","06/14","00:13:25","Send","S6F11",CEID:78338 WaferMovedFinishdBERbtLL2
"4476","06/14","00:13:25","Recv","S6F12",Event Report Acknowledge
"4475","06/14","00:13:27","Send","S6F11",CEID:78049 WaferMovedFinishLP1FERbt
"4474","06/14","00:13:27","Recv","S6F12",Event Report Acknowledge
"4473","06/14","00:13:27","Send","S6F11",CEID:78065 WaferMovedStartFERbtLL1
"4472","06/14","00:13:27","Recv","S6F12",Event Report Acknowledge
"4471","06/14","00:13:32","Send","S6F11",CEID:78081 WaferMovedFinishFERbtLL1
"4470","06/14","00:13:32","Recv","S6F12",Event Report Acknowledge
"4469","06/14","00:13:44","Send","S6F11","CEID:77924 RC4RecipeStarted (RC4 Started)"
"4468","06/14","00:13:44","Recv","S6F12",Event Report Acknowledge
"4467","06/14","00:13:44","Send","S6F11",CEID:102432 DepositionRecipeStarted
"4466","06/14","00:13:44","Recv","S6F12",Event Report Acknowledge
"4465","06/14","00:14:05","Send","S6F11",CEID:78225 WaferMovedStartLL1BERbt
"4464","06/14","00:14:05","Recv","S6F12",Event Report Acknowledge
"4463","06/14","00:14:14","Send","S6F11",CEID:78241 WaferMovedFinishLL1BERbt
"4462","06/14","00:14:14","Recv","S6F12",Event Report Acknowledge
"4461","06/14","00:14:23","Send","S6F11",CEID:78257 WaferMovedStartBERbtRC1
"4460","06/14","00:14:23","Recv","S6F12",Event Report Acknowledge
"4459","06/14","00:14:29","Send","S6F11","CEID:78273 WaferMovedFinishBERbtRC1 (RC1 Wafer Entered)"
"4458","06/14","00:14:29","Recv","S6F12",Event Report Acknowledge
"4457","06/14","00:14:53","Send","S6F11","CEID:77921 RC1RecipeStarted (RC1 Started)"
"4456","06/14","00:14:53","Recv","S6F12",Event Report Acknowledge
"4455","06/14","00:14:53","Send","S6F11",CEID:102432 DepositionRecipeStarted
"4454","06/14","00:14:53","Recv","S6F12",Event Report Acknowledge
"4453","06/14","00:15:06","Send","S6F11","CEID:78033 WaferMovedStartLP1FERbt (LP1 sending Wafer in )"
"4452","06/14","00:15:06","Recv","S6F12",Event Report Acknowledge
"4451","06/14","00:15:10","Send","S6F11",CEID:78049 WaferMovedFinishLP1FERbt
"4450","06/14","00:15:10","Recv","S6F12",Event Report Acknowledge
"4449","06/14","00:15:11","Send","S6F11",CEID:78065 WaferMovedStartFERbtLL1
"4448","06/14","00:15:11","Recv","S6F12",Event Report Acknowledge
"4447","06/14","00:15:15","Send","S6F11",CEID:78081 WaferMovedFinishFERbtLL1
"4446","06/14","00:15:15","Recv","S6F12",Event Report Acknowledge
"4445","06/14","00:15:39","Send","S6F11",CEID:78098 WaferMovedStartLL2FERbt
"4444","06/14","00:15:39","Recv","S6F12",Event Report Acknowledge
"4443","06/14","00:15:44","Send","S6F11",CEID:78114 WaferMovedFinishLL2FERbt
"4442","06/14","00:15:44","Recv","S6F12",Event Report Acknowledge
"4441","06/14","00:15:44","Send","S6F11",CEID:78193 WaferMovedStartFERbtLP1
"4440","06/14","00:15:44","Recv","S6F12",Event Report Acknowledge
"4439","06/14","00:15:48","Send","S6F11","CEID:78209 WaferMovedFinishFERbtLP1 (LP1 receiving a Wafer )"
"4438","06/14","00:15:48","Recv","S6F12",Event Report Acknowledge
"4437","06/14","00:16:35","Send","S6F11","CEID:77938 RC2RecipeFinished (RC2 Finished in 00:07:08)"
"4436","06/14","00:16:36","Recv","S6F12",Event Report Acknowledge
"4435","06/14","00:16:36","Send","S6F11",CEID:102448 DepositionRecipeFinished
"4434","06/14","00:16:36","Recv","S6F12",Event Report Acknowledge
"4433","06/14","00:16:36","Send","S6F11",CEID:78225 WaferMovedStartLL1BERbt
"4432","06/14","00:16:36","Recv","S6F12",Event Report Acknowledge
"4431","06/14","00:16:41","Send","S6F11",CEID:78241 WaferMovedFinishLL1BERbt
"4430","06/14","00:16:41","Recv","S6F12",Event Report Acknowledge
"4429","06/14","00:17:03","Send","S6F11","CEID:78290 WaferMovedStartRC2BERbt (RC2 Finished Wafer in 00:07:59)"
"4428","06/14","00:17:03","Recv","S6F12",Event Report Acknowledge
"4427","06/14","00:17:10","Send","S6F11",CEID:78306 WaferMovedFinishRC2BERbt
"4426","06/14","00:17:10","Recv","S6F12",Event Report Acknowledge
"4425","06/14","00:17:11","Send","S6F11",CEID:78258 WaferMovedStartBERbtRC2
"4424","06/14","00:17:11","Recv","S6F12",Event Report Acknowledge
"4423","06/14","00:17:15","Send","S6F11","CEID:78274 WaferMovedFinishBERbtRC2 (RC2 Wafer Entered)"
"4422","06/14","00:17:15","Recv","S6F12",Event Report Acknowledge
"4421","06/14","00:17:16","Send","S6F11",CEID:78321 WaferMovedStartdBERbtLL1
"4420","06/14","00:17:16","Recv","S6F12",Event Report Acknowledge
"4419","06/14","00:17:20","Send","S6F11",CEID:78337 WaferMovedFinishdBERbtLL1
"4418","06/14","00:17:20","Recv","S6F12",Event Report Acknowledge
"4417","06/14","00:17:39","Send","S6F11","CEID:77922 RC2RecipeStarted (RC2 Started)"
"4416","06/14","00:17:39","Recv","S6F12",Event Report Acknowledge
"4415","06/14","00:17:39","Send","S6F11",CEID:102432 DepositionRecipeStarted
"4414","06/14","00:17:39","Recv","S6F12",Event Report Acknowledge
"4413","06/14","00:19:23","Send","S6F11","CEID:78033 WaferMovedStartLP1FERbt (LP1 sending Wafer in )"
"4412","06/14","00:19:23","Recv","S6F12",Event Report Acknowledge
"4411","06/14","00:19:26","Send","S6F11",CEID:78049 WaferMovedFinishLP1FERbt
"4410","06/14","00:19:26","Recv","S6F12",Event Report Acknowledge
"4409","06/14","00:19:26","Send","S6F11",CEID:78066 WaferMovedStartFERbtLL2
"4408","06/14","00:19:26","Recv","S6F12",Event Report Acknowledge
"4407","06/14","00:19:31","Send","S6F11",CEID:78082 WaferMovedFinishFERbtLL2
"4406","06/14","00:19:31","Recv","S6F12",Event Report Acknowledge
"4405","06/14","00:19:36","Send","S6F11",CEID:78097 WaferMovedStartLL1FERbt
"4404","06/14","00:19:36","Recv","S6F12",Event Report Acknowledge
"4403","06/14","00:19:41","Send","S6F11",CEID:78113 WaferMovedFinishLL1FERbt
"4402","06/14","00:19:41","Recv","S6F12",Event Report Acknowledge
"4401","06/14","00:19:42","Send","S6F11",CEID:78193 WaferMovedStartFERbtLP1
"4400","06/14","00:19:42","Recv","S6F12",Event Report Acknowledge
"4399","06/14","00:19:45","Send","S6F11","CEID:78209 WaferMovedFinishFERbtLP1 (LP1 receiving a Wafer )"
"4398","06/14","00:19:45","Recv","S6F12",Event Report Acknowledge
"4397","06/14","00:20:32","Send","S6F11","CEID:78033 WaferMovedStartLP1FERbt (LP1 sending Wafer in )"
"4396","06/14","00:20:32","Recv","S6F12",Event Report Acknowledge
"4395","06/14","00:20:36","Send","S6F11",CEID:78049 WaferMovedFinishLP1FERbt
"4394","06/14","00:20:36","Recv","S6F12",Event Report Acknowledge
"4393","06/14","00:20:36","Send","S6F11",CEID:78065 WaferMovedStartFERbtLL1
"4392","06/14","00:20:36","Recv","S6F12",Event Report Acknowledge
"4391","06/14","00:20:41","Send","S6F11",CEID:78081 WaferMovedFinishFERbtLL1
"4390","06/14","00:20:41","Recv","S6F12",Event Report Acknowledge
"4389","06/14","00:20:52","Send","S6F11","CEID:77940 RC4RecipeFinished (RC4 Finished in 00:07:08)"
"4388","06/14","00:20:52","Recv","S6F12",Event Report Acknowledge
"4387","06/14","00:20:52","Send","S6F11",CEID:102448 DepositionRecipeFinished
"4386","06/14","00:20:52","Recv","S6F12",Event Report Acknowledge
"4385","06/14","00:20:52","Send","S6F11",CEID:78226 WaferMovedStartLL2BERbt
"4384","06/14","00:20:52","Recv","S6F12",Event Report Acknowledge
"4383","06/14","00:20:57","Send","S6F11",CEID:78242 WaferMovedFinishLL2BERbt
"4382","06/14","00:20:57","Recv","S6F12",Event Report Acknowledge
"4381","06/14","00:21:20","Send","S6F11","CEID:78292 WaferMovedStartRC4BERbt (RC4 Finished Wafer in 00:08:00)"
"4380","06/14","00:21:20","Recv","S6F12",Event Report Acknowledge
"4379","06/14","00:21:26","Send","S6F11",CEID:78308 WaferMovedFinishRC4BERbt
"4378","06/14","00:21:26","Recv","S6F12",Event Report Acknowledge
"4377","06/14","00:21:27","Send","S6F11",CEID:78260 WaferMovedStartBERbtRC4
"4376","06/14","00:21:27","Recv","S6F12",Event Report Acknowledge
"4375","06/14","00:21:31","Send","S6F11","CEID:78276 WaferMovedFinishBERbtRC4 (RC4 Wafer Entered)"
"4374","06/14","00:21:31","Recv","S6F12",Event Report Acknowledge
"4373","06/14","00:21:31","Send","S6F11",CEID:78322 WaferMovedStartdBERbtLL2
"4372","06/14","00:21:31","Recv","S6F12",Event Report Acknowledge
"4371","06/14","00:21:36","Send","S6F11",CEID:78338 WaferMovedFinishdBERbtLL2
"4370","06/14","00:21:36","Recv","S6F12",Event Report Acknowledge
"4369","06/14","00:21:55","Send","S6F11","CEID:77924 RC4RecipeStarted (RC4 Started)"
"4368","06/14","00:21:55","Recv","S6F12",Event Report Acknowledge
"4367","06/14","00:21:55","Send","S6F11",CEID:102432 DepositionRecipeStarted
"4366","06/14","00:21:55","Recv","S6F12",Event Report Acknowledge
"4365","06/14","00:22:01","Send","S6F11","CEID:77937 RC1RecipeFinished (RC1 Finished in 00:07:08)"
"4364","06/14","00:22:01","Recv","S6F12",Event Report Acknowledge
"4363","06/14","00:22:01","Send","S6F11",CEID:78225 WaferMovedStartLL1BERbt
"4362","06/14","00:22:01","Recv","S6F12",Event Report Acknowledge
"4361","06/14","00:22:02","Send","S6F11",CEID:102448 DepositionRecipeFinished
"4360","06/14","00:22:02","Recv","S6F12",Event Report Acknowledge
"4359","06/14","00:22:06","Send","S6F11",CEID:78241 WaferMovedFinishLL1BERbt
"4358","06/14","00:22:06","Recv","S6F12",Event Report Acknowledge
"4357","06/14","00:22:30","Send","S6F11","CEID:78289 WaferMovedStartRC1BERbt (RC1 Finished Wafer in 00:08:01)"
"4356","06/14","00:22:30","Recv","S6F12",Event Report Acknowledge
"4355","06/14","00:22:36","Send","S6F11",CEID:78305 WaferMovedFinishRC1BERbt
"4354","06/14","00:22:36","Recv","S6F12",Event Report Acknowledge
"4353","06/14","00:22:37","Send","S6F11",CEID:78257 WaferMovedStartBERbtRC1
"4352","06/14","00:22:37","Recv","S6F12",Event Report Acknowledge
"4351","06/14","00:22:41","Send","S6F11","CEID:78273 WaferMovedFinishBERbtRC1 (RC1 Wafer Entered)"
"4350","06/14","00:22:41","Recv","S6F12",Event Report Acknowledge
"4349","06/14","00:22:42","Send","S6F11",CEID:78321 WaferMovedStartdBERbtLL1
"4348","06/14","00:22:42","Recv","S6F12",Event Report Acknowledge
"4347","06/14","00:22:46","Send","S6F11",CEID:78337 WaferMovedFinishdBERbtLL1
"4346","06/14","00:22:46","Recv","S6F12",Event Report Acknowledge
"4345","06/14","00:23:05","Send","S6F11","CEID:77921 RC1RecipeStarted (RC1 Started)"
"4344","06/14","00:23:05","Recv","S6F12",Event Report Acknowledge
"4343","06/14","00:23:05","Send","S6F11",CEID:102432 DepositionRecipeStarted
"4342","06/14","00:23:05","Recv","S6F12",Event Report Acknowledge
"4341","06/14","00:23:50","Send","S6F11",CEID:78098 WaferMovedStartLL2FERbt
"4340","06/14","00:23:50","Recv","S6F12",Event Report Acknowledge
"4339","06/14","00:23:54","Send","S6F11",CEID:78114 WaferMovedFinishLL2FERbt
"4338","06/14","00:23:54","Recv","S6F12",Event Report Acknowledge
"4337","06/14","00:23:55","Send","S6F11",CEID:78193 WaferMovedStartFERbtLP1
"4336","06/14","00:23:55","Recv","S6F12",Event Report Acknowledge
"4335","06/14","00:23:59","Send","S6F11","CEID:78209 WaferMovedFinishFERbtLP1 (LP1 receiving a Wafer )"
"4334","06/14","00:23:59","Recv","S6F12",Event Report Acknowledge
"4333","06/14","00:23:59","Send","S6F11","CEID:78033 WaferMovedStartLP1FERbt (LP1 sending Wafer in )"
"4332","06/14","00:23:59","Recv","S6F12",Event Report Acknowledge
"4331","06/14","00:24:02","Send","S6F11",CEID:78049 WaferMovedFinishLP1FERbt
"4330","06/14","00:24:02","Recv","S6F12",Event Report Acknowledge
"4329","06/14","00:24:03","Send","S6F11",CEID:78066 WaferMovedStartFERbtLL2
"4328","06/14","00:24:03","Recv","S6F12",Event Report Acknowledge
"4327","06/14","00:24:07","Send","S6F11",CEID:78082 WaferMovedFinishFERbtLL2
"4326","06/14","00:24:07","Recv","S6F12",Event Report Acknowledge
"4325","06/14","00:24:47","Send","S6F11","CEID:77938 RC2RecipeFinished (RC2 Finished in 00:07:08)"
"4324","06/14","00:24:47","Recv","S6F12",Event Report Acknowledge
"4323","06/14","00:24:47","Send","S6F11",CEID:78226 WaferMovedStartLL2BERbt
"4322","06/14","00:24:47","Recv","S6F12",Event Report Acknowledge
"4321","06/14","00:24:47","Send","S6F11",CEID:102448 DepositionRecipeFinished
"4320","06/14","00:24:47","Recv","S6F12",Event Report Acknowledge
"4319","06/14","00:24:53","Send","S6F11",CEID:78242 WaferMovedFinishLL2BERbt
"4318","06/14","00:24:53","Recv","S6F12",Event Report Acknowledge
"4317","06/14","00:25:02","Send","S6F11",CEID:78097 WaferMovedStartLL1FERbt
"4316","06/14","00:25:02","Recv","S6F12",Event Report Acknowledge
"4315","06/14","00:25:07","Send","S6F11",CEID:78113 WaferMovedFinishLL1FERbt
"4314","06/14","00:25:07","Recv","S6F12",Event Report Acknowledge
"4313","06/14","00:25:07","Send","S6F11",CEID:78193 WaferMovedStartFERbtLP1
"4312","06/14","00:25:07","Recv","S6F12",Event Report Acknowledge
"4311","06/14","00:25:11","Send","S6F11","CEID:78209 WaferMovedFinishFERbtLP1 (LP1 receiving a Wafer )"
"4310","06/14","00:25:11","Recv","S6F12",Event Report Acknowledge
"4309","06/14","00:25:15","Send","S6F11","CEID:78290 WaferMovedStartRC2BERbt (RC2 Finished Wafer in 00:08:00)"
"4308","06/14","00:25:15","Recv","S6F12",Event Report Acknowledge
"4307","06/14","00:25:22","Send","S6F11",CEID:78306 WaferMovedFinishRC2BERbt
"4306","06/14","00:25:22","Recv","S6F12",Event Report Acknowledge
"4305","06/14","00:25:22","Send","S6F11",CEID:78258 WaferMovedStartBERbtRC2
"4304","06/14","00:25:22","Recv","S6F12",Event Report Acknowledge
"4303","06/14","00:25:27","Send","S6F11","CEID:78274 WaferMovedFinishBERbtRC2 (RC2 Wafer Entered)"
"4302","06/14","00:25:27","Recv","S6F12",Event Report Acknowledge
"4301","06/14","00:25:27","Send","S6F11",CEID:78322 WaferMovedStartdBERbtLL2
"4300","06/14","00:25:27","Recv","S6F12",Event Report Acknowledge
"4299","06/14","00:25:32","Send","S6F11",CEID:78338 WaferMovedFinishdBERbtLL2
"4298","06/14","00:25:32","Recv","S6F12",Event Report Acknowledge
"4297","06/14","00:25:51","Send","S6F11","CEID:77922 RC2RecipeStarted (RC2 Started)"
"4296","06/14","00:25:51","Recv","S6F12",Event Report Acknowledge
"4295","06/14","00:25:51","Send","S6F11",CEID:102432 DepositionRecipeStarted
"4294","06/14","00:25:51","Recv","S6F12",Event Report Acknowledge
"4293","06/14","00:27:34","Send","S6F11","CEID:78033 WaferMovedStartLP1FERbt (LP1 sending Wafer in )"
"4292","06/14","00:27:34","Recv","S6F12",Event Report Acknowledge
"4291","06/14","00:27:37","Send","S6F11",CEID:78049 WaferMovedFinishLP1FERbt
"4290","06/14","00:27:37","Recv","S6F12",Event Report Acknowledge
"4289","06/14","00:27:38","Send","S6F11",CEID:78065 WaferMovedStartFERbtLL1
"4288","06/14","00:27:38","Recv","S6F12",Event Report Acknowledge
"4287","06/14","00:27:42","Send","S6F11",CEID:78081 WaferMovedFinishFERbtLL1
"4286","06/14","00:27:42","Recv","S6F12",Event Report Acknowledge
"4285","06/14","00:27:45","Send","S6F11",CEID:78098 WaferMovedStartLL2FERbt
"4284","06/14","00:27:45","Recv","S6F12",Event Report Acknowledge
"4283","06/14","00:27:50","Send","S6F11",CEID:78114 WaferMovedFinishLL2FERbt
"4282","06/14","00:27:50","Recv","S6F12",Event Report Acknowledge
"4281","06/14","00:27:50","Send","S6F11",CEID:78193 WaferMovedStartFERbtLP1
"4280","06/14","00:27:50","Recv","S6F12",Event Report Acknowledge
"4279","06/14","00:27:54","Send","S6F11","CEID:78209 WaferMovedFinishFERbtLP1 (LP1 receiving a Wafer )"
"4278","06/14","00:27:54","Recv","S6F12",Event Report Acknowledge
"4277","06/14","00:28:44","Send","S6F11","CEID:78033 WaferMovedStartLP1FERbt (LP1 sending Wafer in )"
"4276","06/14","00:28:44","Recv","S6F12",Event Report Acknowledge
"4275","06/14","00:28:48","Send","S6F11",CEID:78049 WaferMovedFinishLP1FERbt
"4274","06/14","00:28:48","Recv","S6F12",Event Report Acknowledge
"4273","06/14","00:28:48","Send","S6F11",CEID:78066 WaferMovedStartFERbtLL2
"4272","06/14","00:28:48","Recv","S6F12",Event Report Acknowledge
"4271","06/14","00:28:53","Send","S6F11",CEID:78082 WaferMovedFinishFERbtLL2
"4270","06/14","00:28:53","Recv","S6F12",Event Report Acknowledge
"4269","06/14","00:29:03","Send","S6F11","CEID:77940 RC4RecipeFinished (RC4 Finished in 00:07:08)"
"4268","06/14","00:29:03","Recv","S6F12",Event Report Acknowledge
"4267","06/14","00:29:03","Send","S6F11",CEID:102448 DepositionRecipeFinished
"4266","06/14","00:29:03","Recv","S6F12",Event Report Acknowledge
"4265","06/14","00:29:03","Send","S6F11",CEID:78225 WaferMovedStartLL1BERbt
"4264","06/14","00:29:03","Recv","S6F12",Event Report Acknowledge
"4263","06/14","00:29:08","Send","S6F11",CEID:78241 WaferMovedFinishLL1BERbt
"4262","06/14","00:29:08","Recv","S6F12",Event Report Acknowledge
"4261","06/14","00:29:30","Send","S6F11","CEID:78292 WaferMovedStartRC4BERbt (RC4 Finished Wafer in 00:07:59)"
"4260","06/14","00:29:30","Recv","S6F12",Event Report Acknowledge
"4259","06/14","00:29:37","Send","S6F11",CEID:78308 WaferMovedFinishRC4BERbt
